0.0000,1.0000
0.5000,0.4609
1.0000,0.3423
2.0000,0.2262
3.0000,0.1589
4.0000,0.1137
5.0000,0.0807
6.0000,0.0587
7.0000,0.0416
10.0000,0.0196
